W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1264    1,531249    0,906075    1,708476    -0,088944    -0,849095    -0,450624
1265    1,479513    0,611521    1,111118    -0,734086    -0,927538    0,427108
1266    1,826674    0,598841    1,536659    -0,609764    -0,951103    0,335142
1267    1,515338    0,580768    1,467211    -0,273182    -0,924668    -0,113688
1268    1,622669    0,519147    1,515178    -0,360163    -0,947540    0,043083
1269    1,044097    0,772667    0,686426    -0,753634    -0,672744    0,020688
1270    1,152292    1,456761    0,782934    -0,845025    0,100529    -0,616967
1271    2,584032    1,735876    1,098452    -0,945689    -0,857965    0,644376
1272    2,336025    1,294513    1,199190    -0,941583    -0,931574    0,754717
1273    2,602123    1,543737    1,312758    -0,924925    -0,894515    0,657417
1274    1,911751    0,950986    1,363207    -0,742783    -0,884219    0,344064
1275    0,973860    1,036052    0,851388    -0,642708    -0,361740    -0,481736
1276    0,968067    0,696020    1,137462    -0,094820    -0,793055    -0,531208
1277    0,523211    0,516599    0,460299    -0,608142    -0,454152    -0,431052
1278    1,297005    1,306129    0,801648    -0,810350    -0,297617    -0,318221
1279    1,720465    1,329474    0,735697    -0,915102    -0,684876    0,332919
1280    0,944171    0,626831    0,820442    -0,516402    -0,756268    -0,169736
1281    1,172083    0,606630    1,273141    -0,085011    -0,880116    -0,398220
1282    1,227464    0,583988    0,893612    -0,731816    -0,895346    0,351708
1283    1,759557    0,961878    0,926013    -0,934650    -0,929294    0,737239
1284    1,178166    0,690786    0,929078    -0,615630    -0,810370    0,037164
1285    0,954412    0,641179    0,837946    -0,506464    -0,751454    -0,188322
1286    1,075420    0,544352    1,096617    -0,213764    -0,874559    -0,286760
1287    1,880455    0,682113    1,551299    -0,621690    -0,938821    0,313896
1288    1,314106    0,565133    1,167797    -0,459507    -0,902917    0,033146
1289    1,155272    0,546644    1,041367    -0,434686    -0,881201    -0,042697
1290    1,419360    0,708137    1,725604    0,229662    -0,916776    -0,599274
1291    1,862011    0,505594    1,671389    -0,493492    -0,964769    0,247275
1292    2,529822    0,555653    2,403123    -0,332129    -0,975927    0,118419
1293    1,447052    0,461880    1,500903    -0,040834    -0,951555    -0,268367
1294    1,197567    1,022762    0,510922    -0,905911    -0,530483    0,121599
1295    2,466456    1,326510    1,331193    -0,927777    -0,928304    0,722518
1296    1,685450    0,798239    1,069510    -0,867433    -0,928491    0,620636
1297    1,203544    1,979132    1,277614    -0,783633    0,271889    -0,810883
1298    2,648969    0,673905    2,183965    -0,756652    -0,979437    0,609187
1299    2,630406    0,955297    1,985932    -0,773574    -0,952406    0,543582
1300    2,633643    0,957234    2,037664    -0,733891    -0,947721    0,478771
1301    1,479089    0,798703    1,738369    0,083081    -0,889021    -0,530145
1302    1,001480    0,602095    0,782494    -0,624546    -0,799297    0,029873
1303    0,492584    0,597332    0,477115    -0,631815    -0,241410    -0,599667
1304    0,914614    1,315745    0,911084    -0,721968    0,038758    -0,719389
1305    1,562739    1,210573    0,914619    -0,811686    -0,634290    0,063285
1306    1,128636    0,708480    1,368723    0,061054    -0,856193    -0,567966
1307    3,561893    0,921841    3,181882    -0,519644    -0,968881    0,291989
1308    3,157344    0,993975    3,918528    0,700702    -0,983488    -0,818249
1309    3,434067    0,700423    3,202522    -0,421415    -0,980133    0,233174
1310    1,549373    0,843192    0,898919    -0,881598    -0,896650    0,581513
1311    2,412612    0,625555    2,255472    -0,372663    -0,966312    0,121276
1312    1,989656    0,736896    1,773795    -0,462224    -0,929670    0,103039
1313    2,589480    0,757530    2,477872    -0,290427    -0,956253    -0,002210
1314    1,971181    0,938268    1,391018    -0,765336    -0,900845    0,410022
1315    1,732873    1,047185    2,135155    0,126594    -0,873679    -0,593192
1316    3,412833    0,636014    3,159136    -0,477240    -0,984225    0,314240
1317    3,343141    1,117901    2,394701    -0,895259    -0,978131    0,783010
1318    1,940370    0,900453    1,325030    -0,807043    -0,915954    0,502260
1319    2,079281    1,018750    1,768385    -0,527335    -0,872015    0,043954
1320    3,571084    1,120423    2,669335    -0,860088    -0,976806    0,730903
1321    2,355637    0,725048    2,016047    -0,588506    -0,956794    0,327998
1322    3,884537    0,944379    3,411788    -0,591688    -0,974785    0,396875
1323    4,155009    1,340527    3,009730    -0,897919    -0,980594    0,794202
1324    2,623015    0,938527    2,030138    -0,739221    -0,950298    0,492804
1325    1,706564    1,062753    0,936676    -0,872394    -0,832119    0,454845
1326    1,282765    0,763262    0,902004    -0,722329    -0,810904    0,181059
1327    0,707450    0,619700    0,731200    -0,399014    -0,629351    -0,461457
1328    0,859061    0,670562    0,740120    -0,555384    -0,657518    -0,261381
1329    1,047782    0,914315    0,880065    -0,605064    -0,561962    -0,318545
1330    1,109210    0,616385    0,851795    -0,647010    -0,834006    0,118908
1331    1,070793    1,075355    1,433212    -0,108073    -0,666039    -0,669567
1332    1,251638    0,769018    0,807216    -0,782514    -0,805077    0,260656
1333    1,184030    1,100269    0,820795    -0,744123    -0,445049    -0,267065
1334    1,057578    1,473139    1,364175    -0,458176    -0,280479    -0,724674
1335    0,997880    0,631906    0,709411    -0,707146    -0,776742    0,103946
1336    1,634545    0,697665    1,561072    -0,316358    -0,905681    -0,115666
1337    1,346858    0,609189    1,475306    -0,005248    -0,910768    -0,408133
1338    2,087050    0,716938    1,882433    -0,443172    -0,939913    0,110486
1339    1,627221    0,832875    1,033468    -0,838752    -0,898572    0,514732
1340    1,922600    1,622605    0,821034    -0,906383    -0,550401    0,146164
1341    2,680653    0,997845    1,832708    -0,901495    -0,971841    0,774129
1342    2,337377    0,828025    1,691092    -0,849735    -0,966107    0,684840
1343    2,320470    0,992157    1,475141    -0,910605    -0,960591    0,759842
1344    2,667461    0,988124    1,858520    -0,879746    -0,967524    0,730993
1345    2,381238    0,876398    1,665555    -0,877922    -0,967743    0,728973
1346    2,946146    1,333083    1,866667    -0,887654    -0,944373    0,686825
1347    3,697627    1,363166    2,481666    -0,929673    -0,979313    0,835898
1348    4,551630    1,843547    2,886520    -0,940515    -0,976174    0,844383
1349    2,739722    0,965095    1,942240    -0,882191    -0,972240    0,747520
1350    3,305091    1,267485    2,157073    -0,940188    -0,979762    0,852972
1351    2,280546    1,245793    1,326817    -0,878615    -0,893848    0,571238
1352    2,511706    1,311064    1,528107    -0,864323    -0,902112    0,562697
1353    2,002572    1,705959    0,562007    -0,966649    -0,629010    0,408938
1354    1,582356    0,773496    0,966590    -0,885599    -0,928366    0,649538
1355    2,477185    0,852578    1,777076    -0,877213    -0,973111    0,743041
1356    3,361393    0,828296    3,227498    -0,281639    -0,969207    0,036686
1357    2,442358    1,106546    1,763645    -0,754669    -0,911340    0,417673
1358    2,086127    1,283889    2,437060    -0,011395    -0,849999    -0,517065
1359    3,178364    1,240072    3,947179    0,499879    -0,962269    -0,716681
1360    1,239932    1,413673    1,522721    -0,347211    -0,491941    -0,645657
1361    1,823592    1,158783    2,020434    -0,138682    -0,823036    -0,448361
1362    1,675808    1,257809    2,382138    0,304616    -0,864331    -0,742311
1363    1,763657    0,668695    1,402775    -0,674042    -0,935951    0,370754
1364    1,572617    1,106703    0,773520    -0,890470    -0,759039    0,379648
1365    1,367352    1,444338    0,835705    -0,824682    -0,210879    -0,378969
1366    2,799392    1,202053    1,737255    -0,930675    -0,967430    0,807752
1367    1,513183    1,432631    0,637323    -0,907813    -0,333618    -0,092486
1368    1,936725    1,286252    0,868228    -0,933623    -0,847531    0,601131
1369    2,581263    1,409418    1,400669    -0,919098    -0,918039    0,687540
1370    2,247329    0,915985    1,613894    -0,797870    -0,939648    0,543463
1371    2,784593    1,089725    1,954109    -0,844129    -0,954258    0,645220
1372    4,078747    0,691566    3,896330    -0,342652    -0,986000    0,181203
1373    4,163857    0,605874    4,365370    0,267893    -0,991019    -0,394318
1374    2,609465    0,760711    2,390941    -0,420995    -0,957451    0,141309
1375    1,926749    0,799131    1,534420    -0,648339    -0,918028    0,293306
1376    1,322928    1,058858    0,905270    -0,732373    -0,604736    -0,099398
1377    1,133364    0,973146    0,778175    -0,737116    -0,534639    -0,176986
1378    1,623120    0,676976    1,166032    -0,788662    -0,934121    0,517240
1379    1,150362    0,525793    1,027842    -0,449145    -0,889441    -0,008866
1380    1,061053    0,906803    1,180837    -0,287762    -0,677578    -0,509361
1381    1,161148    1,107989    1,537427    -0,082478    -0,695814    -0,658386
1382    0,875635    0,708480    0,588843    -0,743060    -0,593012    -0,098211
1383    0,808849    0,656114    0,808977    -0,405389    -0,671053    -0,405717
1384    0,794731    0,777505    0,857888    -0,404704    -0,559597    -0,531391
1385    1,521193    0,861362    0,943766    -0,826254    -0,857722    0,419097
1386    1,103152    0,631357    0,806140    -0,693266    -0,825483    0,165506
1387    1,639444    0,957598    1,147689    -0,728563    -0,820584    0,206363
1388    1,409376    0,938849    1,186057    -0,552092    -0,751266    -0,135529
1389    0,997317    0,885799    0,940136    -0,506793    -0,583319    -0,404586
1390    1,222448    0,737953    1,290792    -0,206633    -0,828920    -0,376014
1391    1,087691    0,734135    0,541180    -0,894883    -0,795901    0,442037
1392    1,686471    0,698785    1,857805    0,050469    -0,926759    -0,421950
1393    1,088742    0,764575    0,675529    -0,789017    -0,718665    0,139832
1394    1,714452    1,095773    0,857912    -0,905983    -0,841228    0,533262
1395    2,161805    1,583794    0,902697    -0,929792    -0,763498    0,472180
1396    3,778396    1,343247    2,536672    -0,950273    -0,986309    0,885909
1397    2,756833    1,030673    1,863144    -0,913479    -0,974339    0,798455
1398    1,504481    1,125347    0,792819    -0,856822    -0,681441    0,206511
1399    2,211453    1,576647    0,898219    -0,942091    -0,808385    0,564164
