W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1389    3,865737    0,867270    3,417315    -0,599236    -0,979142    0,424081
1390    3,897309    0,818655    4,430332    0,590592    -0,988820    -0,704321
1391    3,461686    1,452224    2,101338    -0,962436    -0,982238    0,894395
1392    2,188248    2,561135    1,176902    -0,888833    0,074918    -0,523534
1393    2,772177    1,396167    1,536697    -0,939537    -0,950367    0,786360
1394    2,647826    1,394387    1,544630    -0,889660    -0,911089    0,622335
1395    2,578059    1,184946    1,591492    -0,903092    -0,947503    0,718368
1396    1,243020    1,450558    1,364752    -0,495451    -0,384201    -0,611615
1397    2,106836    1,132555    1,197274    -0,898529    -0,909736    0,635193
1398    3,129117    0,775229    2,593544    -0,755608    -0,980646    0,612736
1399    2,365133    0,638268    2,264979    -0,288526    -0,962912    0,019486
