W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1368    0,001555    0,001268    0,001002    -0,766067    -0,581772    -0,077115
1369    0,001273    0,000761    0,001125    -0,481799    -0,805486    -0,131216
1370    0,001190    0,001178    0,001270    -0,424943    -0,542471    -0,529934
1371    0,001285    0,001023    0,001120    -0,549044    -0,645823    -0,283532
1372    0,001257    0,002118    0,002502    0,036399    -0,533091    -0,864901
1373    0,001376    0,002294    0,003047    0,336960    -0,705304    -0,905106
1374    0,001557    0,001898    0,001282    -0,741750    -0,116413    -0,579767
1375    0,001542    0,001085    0,000981    -0,774974    -0,714667    0,111792
1376    0,003017    0,001097    0,002267    -0,780280    -0,953116    0,554440
1377    0,002471    0,000640    0,002236    -0,479890    -0,967983    0,244303
1378    0,001418    0,001054    0,000702    -0,879457    -0,699849    0,275500
1379    0,001239    0,001253    0,000566    -0,896748    -0,204896    -0,249413
1380    0,003508    0,001765    0,002147    -0,873292    -0,916301    0,605079
1381    0,003227    0,000935    0,002886    -0,490624    -0,959305    0,224607
1382    0,002500    0,001358    0,001492    -0,864319    -0,889152    0,538358
1383    0,003505    0,001330    0,002722    -0,712847    -0,939425    0,429285
1384    0,003639    0,000970    0,003361    -0,408813    -0,964701    0,154047
1385    0,004580    0,000909    0,004247    -0,451841    -0,981605    0,273207
1386    0,005153    0,000666    0,005237    0,062237    -0,991902    -0,188495
1387    0,003908    0,000956    0,004692    0,780549    -0,991857    -0,853802
1388    0,003828    0,001517    0,004917    0,622180    -0,970386    -0,792864
1389    0,003866    0,000867    0,003417    -0,599236    -0,979142    0,424081
1390    0,003897    0,000819    0,004430    0,590592    -0,988820    -0,704321
1391    0,003462    0,001452    0,002101    -0,962436    -0,982238    0,894395
1392    0,002188    0,002561    0,001177    -0,888833    0,074918    -0,523534
1393    0,002772    0,001396    0,001537    -0,939537    -0,950367    0,786360
1394    0,002648    0,001394    0,001545    -0,889660    -0,911089    0,622335
1395    0,002578    0,001185    0,001591    -0,903092    -0,947503    0,718368
1396    0,001243    0,001451    0,001365    -0,495451    -0,384201    -0,611615
1397    0,002107    0,001133    0,001197    -0,898529    -0,909736    0,635193
1398    0,003129    0,000775    0,002594    -0,755608    -0,980646    0,612736
1399    0,002365    0,000638    0,002265    -0,288526    -0,962912    0,019486
