W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1081    0,433282    0,433170    0,866442    0,999958    -0,999989    -0,999989
1082    9,631556    9,631584    19,263139    1,000000    -1,000000    -1,000000
1083    0,390225    0,390779    0,781000    0,999980    -0,999995    -0,999995
1084    0,367482    0,367868    0,735349    0,999992    -0,999998    -0,999998
1085    0,344276    0,344359    0,688633    0,999986    -0,999996    -0,999996
1086    0,320156    0,320267    0,640421    0,999985    -0,999996    -0,999996
1087    0,295249    0,295804    0,591053    0,999997    -0,999999    -0,999999
1088    0,270344    0,270315    0,540658    0,999991    -0,999998    -0,999998
1089    0,244744    0,244384    0,489127    0,999989    -0,999997    -0,999997
1090    0,218354    0,218599    0,436949    0,999970    -0,999992    -0,999993
1091    0,191393    0,191890    0,383281    0,999985    -0,999996    -0,999996
1092    0,164507    0,164728    0,329234    0,999985    -0,999996    -0,999996
1093    0,136459    0,136956    0,273414    0,999977    -0,999994    -0,999994
1094    0,108264    0,108759    0,217022    0,999966    -0,999992    -0,999992
1095    0,079226    0,080001    0,159218    0,999782    -0,999945    -0,999946
1096    0,049441    0,051104    0,100489    0,997754    -0,999420    -0,999457
1097    0,019637    0,020492    0,039943    0,981548    -0,995177    -0,995572
1098    0,011042    0,010434    0,021448    0,994865    -0,998787    -0,998642
1099    0,041689    0,041216    0,082902    0,999858    -0,999965    -0,999964
1100    0,073482    0,073093    0,146572    0,999946    -0,999987    -0,999986
1101    0,105783    0,104418    0,210187    0,999730    -0,999933    -0,999932
1102    0,138048    0,137577    0,275623    0,999981    -0,999995    -0,999995
1103    0,171284    0,170618    0,341900    0,999978    -0,999995    -0,999994
1104    0,205472    0,204722    0,410192    0,999986    -0,999996    -0,999996
1105    0,239761    0,238874    0,478633    0,999984    -0,999996    -0,999996
1106    0,274300    0,273773    0,548073    0,999998    -1,000000    -1,000000
1107    0,309930    0,309070    0,619000    0,999997    -0,999999    -0,999999
1108    0,346124    0,345404    0,691527    0,999991    -0,999998    -0,999998
