W/N    s1 (IGS-EU0) s2 (EU0_MA1) s3 (IGS-MA1)  ro12       ro13        ro23
1121    3,073056    2,515609    0,864297    -0,971784    -0,727098    0,544646
1122    3,181275    1,358449    2,004674    -0,919472    -0,963857    0,781495
1123    4,012129    1,353438    2,785448    -0,936459    -0,985368    0,862969
1124    6,088001    2,754515    3,442147    -0,978048    -0,985999    0,929607
1125    4,720830    2,265535    2,666907    -0,949327    -0,963699    0,830954
1126    5,131393    2,652800    2,633836    -0,970848    -0,970420    0,884262
1127    4,611042    0,916469    4,243295    -0,484641    -0,981992    0,310663
1128    4,393724    1,359670    5,640955    0,892770    -0,994087    -0,936412
1129    4,952207    0,913292    4,425798    -0,637963    -0,987293    0,507486
1130    4,091493    2,263548    6,138236    0,853767    -0,981395    -0,937848
1131    4,708730    0,737757    4,603337    -0,219597    -0,987701    0,064359
1132    4,790293    1,540176    3,583826    -0,845447    -0,973305    0,700302
1133    4,265960    1,005619    3,675703    -0,664217    -0,978863    0,497294
1134    5,278160    2,371290    3,016923    -0,973956    -0,983992    0,917957
1135    3,480832    2,190727    1,434357    -0,974231    -0,938789    0,836895
1136    4,048260    3,416115    0,923932    -0,983584    -0,744886    0,612263
1137    2,992345    2,971505    0,727575    -0,970257    -0,150116    -0,093682
1138    3,480809    2,674052    1,092652    -0,970829    -0,809737    0,645420
1139    3,391212    2,507956    1,146561    -0,968580    -0,839080    0,677419
1140    3,242361    2,251970    1,193286    -0,969661    -0,887226    0,747533
1141    1,906151    2,447172    1,375234    -0,828652    0,088496    -0,630900
1142    1,492918    3,719503    2,538339    -0,866243    0,681184    -0,955851
1143    0,961258    2,594060    2,579538    -0,200345    -0,171174    -0,930971
1144    1,373560    3,469427    4,506007    0,669453    -0,820278    -0,974024
1145    1,185165    2,596398    3,406592    0,562040    -0,776273    -0,957704
1146    2,309475    3,001381    1,064140    -0,952849    0,517216    -0,752532
1147    1,858223    2,660618    4,234100    0,747947    -0,908864    -0,956630
1148    3,594072    0,680058    3,439762    -0,316643    -0,982259    0,133143
1149    1,152960    2,398041    2,114925    -0,471457    -0,010586    -0,876849
1150    2,386204    2,530277    1,004474    -0,918164    -0,062714    -0,337839
1151    2,275560    2,139277    0,948725    -0,909460    -0,347807    -0,073516
1152    2,450753    2,097561    0,875731    -0,937540    -0,552915    0,228517
1153    2,579867    2,343634    0,731111    -0,960412    -0,450017    0,183422
1154    3,001613    2,221039    1,262525    -0,926150    -0,748182    0,442688
1155    3,527050    3,078587    1,217074    -0,941052    -0,517584    0,197646
1156    3,604081    2,186419    1,564155    -0,972283    -0,945087    0,842480
1157    2,237176    1,883827    0,567571    -0,976595    -0,700249    0,530308
1158    2,735916    2,304034    0,894693    -0,951302    -0,608125    0,333799
1159    1,975043    2,303017    0,907946    -0,921206    0,161365    -0,532627
1160    2,173250    3,210684    1,573264    -0,899759    0,454845    -0,797885
1161    1,522998    2,983526    2,234577    -0,685272    0,233390    -0,868110
1162    1,446589    1,761966    1,125674    -0,770939    -0,078371    -0,574531
